isofile,isoprotein,isopep,mw,isoz_charge,tim,chisq,symb,mz,B,OFF,GW,AMP_U,AMP_L,AMP_S,avg_wr1A,avg_wr2A,avg_wr3A,avg_wr4A,avavg_wr6A,avg_wr7A,avg_wr8A,avg_wr9A,avg_wr10A,avg_wr11A,avg_wr12A,avg_wr13A,avg_wr14A,avg_wr15A,avg_wr16A,avg_wr17A,avg_wr18A,avg_wr19A,avg_wr20A,avg_wr21A,avg_wr1B,avg_wr2B,avg_wr3B,avg_wr4B,avavg_wr6B,avg_wr7B,avg_wr8B,avg_wr9B,avg_wr10B,avg_wr11B,avg_wr12B,avg_wr13B,avg_wr14B,avg_wr15B,avg_wr16B,avg_wr17B,avg_wr18B,avg_wr19B,avg_wr20B,avg_wr21B,avg_wr1C,avg_wr2C,avg_wr3C,avg_wr4C,avavg_wr6C,avg_wr7C,avg_wr8C,avg_wr9C,avg_wr10C,avg_wr11C,avg_wr12C,avg_wr13C,avg_wr14C,avg_wr15C,avg_wr16C,avg_wr17C,avg_wr18C,avg_wr19C,avg_wr20C,avg_wr21C,avg_wr1D,avg_wr2D,avg_wr3D,avg_wr4D,avavg_wr6D,avg_wr7D,avg_wr8D,avg_wr9D,avg_wr10D,avg_wr11D,avg_wr12D,avg_wr13D,avg_wr14D,avg_wr15D,avg_wr16D,avg_wr17D,avg_wr18D,avg_wr19D,avg_wr20D,avg_wr21D,avg_wr1E,avg_wr2E,avg_wr3E,avg_wr4E,avavg_wr6E,avg_wr7E,avg_wr8E,avg_wr9E,avg_wr10E,avg_wr11E,avg_wr12E,avg_wr13E,avg_wr14E,avg_wr15E,avg_wr16E,avg_wr17E,avg_wr18E,avg_wr19E,avg_wr20E,avg_wr21E,isoid,ailid_n14,ailid_n15,rt_n14,rt_n15,mz_n14,mz_n15,abundance_n14,abundance_n15,ailcharge,pks_multimer_n14,pks_multimer_n15,pks_ailiontype_n14,pks_ailiontype_n15,pks_featureid_n14,pks_featureid_n15,matchmode,ppm_n14,ppm_n15,sampleid,digestionid,digestpepid,n14mass,n15mass,protein,startres,endres,iontype,charge,missed,seq,mod,n14prox,n15prox,seqmod,file,comment,frac_lab,display_flag
msuPulseA_peaks/BSubL01_8_13_0_680.3619158327_8.9835,Su,YVEAAK, 680.362, 1,8  , 0.72364E+01,19,  13.000, 0.64682E+02, 0.26565E-01, 0.53626E-02, 0.20292E+01, 0.14369E+00, 0.35149E+00, 0.23733E-02, 0.23733E-02, 0.62774E+01, 0.16568E+01, 0.16568E+01, 0.74367E+04, 0.17158E-03, 0.17158E-03, 0.22317E+00, 0.67120E-01, 0.70674E+02, 0.31774E-02, 0.56774E-03, 0.60202E+00, 0.25416E-04, 0.14372E-03, 0.17026E+00, 0.51094E-05, 0.13939E-03, 0.16674E+00, 0.48244E-05, 0.43801E-03, 0.43801E-03, 0.11586E+01, 0.30577E+00, 0.30577E+00, 0.13725E+04, 0.31666E-04, 0.31666E-04, 0.41187E-01, 0.12388E-01, 0.13043E+02, 0.58641E-03, 0.10478E-03, 0.11111E+00, 0.46907E-05, 0.26525E-04, 0.31423E-01, 0.94298E-06, 0.25726E-04, 0.30773E-01, 0.89038E-06, 0.20937E+00, 0.20937E+00, 0.55379E+03, 0.14616E+03, 0.14616E+03, 0.65606E+06, 0.15136E-01, 0.15136E-01, 0.19688E+02, 0.59213E+01, 0.62348E+04, 0.28030E+00, 0.50086E-01, 0.53110E+02, 0.22422E-02, 0.12679E-01, 0.15020E+02, 0.45074E-03, 0.12297E-01, 0.14709E+02, 0.42560E-03, 0.11466E-04, 0.11466E-04, 0.30327E-01, 0.80041E-02, 0.80041E-02, 0.35928E+02, 0.82893E-06, 0.82893E-06, 0.10782E-02, 0.32427E-03, 0.34144E+00, 0.15350E-04, 0.27429E-05, 0.29085E-02, 0.12279E-06, 0.69434E-06, 0.82257E-03, 0.24684E-07, 0.67343E-06, 0.80554E-03, 0.23308E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,11,1754,8579,8.984,8.983,680.3442,687.3236,57.13,10.85,1,1,1,M+H,M+H,680,4338,0,-26.0,-25.5,0,11253,1621,680.3619158327,687.3411600865,BSubL01,8,13,M+H,1,0,YVEAAK,-----,0.011233,0.006044,YVEAAK,msuPulseA_peaks/BSubL01_8_13_0_680.3619158327_8.9835.txt,,0.0661285200815504,1
msuPulseA_peaks/BSubL01_20_31_0_422.231514304253_69.6045,Su,AYDVSEAVALVK,1266.694, 3,20 , 0.11168E+01,19,  31.000, 0.62227E+02, 0.57200E-01, 0.23060E-02, 0.80802E+00, 0.76962E-01, 0.14952E+00, 0.48439E-02, 0.48439E-02, 0.33734E+01, 0.86440E+00, 0.86440E+00, 0.83428E+03, 0.52321E-03, 0.52321E-03, 0.26132E+00, 0.87446E-01, 0.19739E+02, 0.78514E-02, 0.19518E-02, 0.49842E+00, 0.15703E-03, 0.26110E-03, 0.64572E-01, 0.20226E-04, 0.24604E-03, 0.62643E-01, 0.18336E-04, 0.60747E-03, 0.60747E-03, 0.42306E+00, 0.10840E+00, 0.10840E+00, 0.10463E+03, 0.65616E-04, 0.65616E-04, 0.32772E-01, 0.10967E-01, 0.24755E+01, 0.98464E-03, 0.24477E-03, 0.62506E-01, 0.19693E-04, 0.32744E-04, 0.80979E-02, 0.25365E-05, 0.30856E-04, 0.78560E-02, 0.22996E-05, 0.19925E+00, 0.19925E+00, 0.13876E+03, 0.35556E+02, 0.35556E+02, 0.34317E+05, 0.21522E-01, 0.21522E-01, 0.10749E+02, 0.35970E+01, 0.81196E+03, 0.32296E+00, 0.80285E-01, 0.20502E+02, 0.64592E-02, 0.10740E-01, 0.26561E+01, 0.83197E-03, 0.10121E-01, 0.25768E+01, 0.75426E-03, 0.43364E-04, 0.43364E-04, 0.30200E-01, 0.77383E-02, 0.77383E-02, 0.74687E+01, 0.46840E-05, 0.46840E-05, 0.23394E-02, 0.78284E-03, 0.17671E+00, 0.70288E-04, 0.17473E-04, 0.44620E-02, 0.14058E-05, 0.23374E-05, 0.57806E-03, 0.18107E-06, 0.22026E-05, 0.56080E-03, 0.16415E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,12,104,1244,69.645,69.564,422.2181,426.5389,48.34,8.17,3,1,1,M+3H,M+3H,33,458,0,-31.8,-30.7,0,4529,697,422.231514304253,426.55199884232,BSubL01,20,31,M+3H,3,0,AYDVSEAVALVK,-----------,0.000703,0.001434,AYDVSEAVALVK,msuPulseA_peaks/BSubL01_20_31_0_422.231514304253_69.6045.txt,,0.0869644806335044,1
msuPulseA_peaks/BSubL01_20_31_0_632.843358940345_69.6045,Su,AYDVSEAVALVK,1265.686, 2,20 , 0.41736E+03,19,  31.000, 0.46691E+03, 0.57195E-01, 0.26659E-02, 0.17522E+02, 0.99779E+00, 0.27116E+01, 0.30469E-02, 0.30469E-02, 0.41737E+02, 0.14967E+02, 0.14967E+02, 0.22503E+06, 0.79450E-04, 0.79450E-04, 0.71289E+00, 0.20811E+00, 0.11752E+04, 0.41915E-02, 0.90331E-03, 0.59027E+01, 0.16810E-04, 0.14956E-03, 0.80637E+00, 0.25546E-05, 0.14508E-03, 0.78648E+00, 0.24242E-05, 0.42721E-03, 0.42721E-03, 0.58521E+01, 0.20985E+01, 0.20985E+01, 0.31551E+05, 0.11140E-04, 0.11140E-04, 0.99955E-01, 0.29179E-01, 0.16478E+03, 0.58770E-03, 0.12665E-03, 0.82763E+00, 0.23570E-05, 0.20971E-04, 0.11306E+00, 0.35818E-06, 0.20342E-04, 0.11027E+00, 0.33990E-06, 0.17174E+00, 0.17174E+00, 0.23525E+04, 0.84359E+03, 0.84359E+03, 0.12684E+08, 0.44782E-02, 0.44782E-02, 0.40182E+02, 0.11730E+02, 0.66242E+05, 0.23625E+00, 0.50915E-01, 0.33271E+03, 0.94751E-03, 0.84302E-02, 0.45451E+02, 0.14399E-03, 0.81775E-02, 0.44330E+02, 0.13664E-03, 0.14855E-05, 0.14855E-05, 0.20349E-01, 0.72969E-02, 0.72969E-02, 0.10971E+03, 0.38736E-07, 0.38736E-07, 0.34757E-03, 0.10146E-03, 0.57298E+00, 0.20436E-05, 0.44041E-06, 0.28779E-02, 0.81959E-08, 0.72920E-07, 0.39315E-03, 0.12455E-08, 0.70734E-07, 0.38345E-03, 0.11819E-08,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,13,105,1245,69.645,69.564,632.8233,639.3044,1017.18,176.19,2,1,1,M+2H,M+2H,33,458,0,-31.7,-30.8,0,10267,697,632.843358940345,639.324085747445,BSubL01,20,31,M+2H,2,0,AYDVSEAVALVK,-----------,0.001054,0.002152,AYDVSEAVALVK,msuPulseA_peaks/BSubL01_20_31_0_632.843358940345_69.6045.txt,,0.0538769608078709,1
msuPulseA_peaks/BSubL01_20_31_0_1264.67889284862_69.6045,Su,AYDVSEAVALVK,1264.679, 1,20 , 0.57073E+01,19,  31.000, 0.71045E+02, 0.54677E-01, 0.34531E-02, 0.23999E+01, 0.13499E+00, 0.37740E+00, 0.26438E-02, 0.26438E-02, 0.62232E+01, 0.15019E+01, 0.15019E+01, 0.50838E+04, 0.20054E-03, 0.20054E-03, 0.25787E+00, 0.73168E-01, 0.56452E+02, 0.38947E-02, 0.77204E-03, 0.72681E+00, 0.36617E-04, 0.16371E-03, 0.13374E+00, 0.67838E-05, 0.15930E-03, 0.13162E+00, 0.64111E-05, 0.32324E-03, 0.32324E-03, 0.76086E+00, 0.18363E+00, 0.18363E+00, 0.62156E+03, 0.24519E-04, 0.24519E-04, 0.31528E-01, 0.89458E-02, 0.69020E+01, 0.47617E-03, 0.94392E-04, 0.88862E-01, 0.44769E-05, 0.20016E-04, 0.16352E-01, 0.82941E-06, 0.19477E-04, 0.16092E-01, 0.78384E-06, 0.18360E+00, 0.18360E+00, 0.43217E+03, 0.10430E+03, 0.10430E+03, 0.35305E+06, 0.13927E-01, 0.13927E-01, 0.17908E+02, 0.50812E+01, 0.39203E+04, 0.27047E+00, 0.53615E-01, 0.50474E+02, 0.25429E-02, 0.11369E-01, 0.92877E+01, 0.47111E-03, 0.11063E-01, 0.91405E+01, 0.44522E-03, 0.12046E-04, 0.12046E-04, 0.28354E-01, 0.68431E-02, 0.68431E-02, 0.23163E+02, 0.91374E-06, 0.91374E-06, 0.11749E-02, 0.33337E-03, 0.25721E+00, 0.17745E-04, 0.35176E-05, 0.33115E-02, 0.16684E-06, 0.74592E-06, 0.60936E-03, 0.30909E-07, 0.72582E-06, 0.59970E-03, 0.29211E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,14,106,1246,69.645,69.564,1264.6400,1277.6032,140.21,23.17,1,1,1,M+H,M+H,33,458,0,-30.8,-29.1,0,18118,697,1264.67889284862,1277.64034646282,BSubL01,20,31,M+H,1,0,AYDVSEAVALVK,-----------,0.002109,0.004303,AYDVSEAVALVK,msuPulseA_peaks/BSubL01_20_31_0_1264.67889284862_69.6045.txt,,0.0532528038692014,1
msuPulseA_peaks/BSubL01_54_60_0_901.48555320603_8.1195,Su,KNDQQIR, 901.485, 1,54 , 0.25536E-01,19,  60.000, 0.22682E+02, 0.33950E-01, 0.45166E-02, 0.98140E-01, 0.13542E-01, 0.21275E-01, 0.51781E-02, 0.51781E-02, 0.36692E+00, 0.12707E+00, 0.12707E+00, 0.13904E+02, 0.14090E-02, 0.14090E-02, 0.74779E-01, 0.33889E-01, 0.10066E+01, 0.83407E-02, 0.51781E-02, 0.12707E+00, 0.14090E-02, 0.18239E-03, 0.69115E-02, 0.37172E-04, 0.18239E-03, 0.69115E-02, 0.37172E-04, 0.40278E-03, 0.40278E-03, 0.28541E-01, 0.98841E-02, 0.98841E-02, 0.10815E+01, 0.10960E-03, 0.10960E-03, 0.58167E-02, 0.26361E-02, 0.78302E-01, 0.64878E-03, 0.40278E-03, 0.98841E-02, 0.10960E-03, 0.14187E-04, 0.53761E-03, 0.28914E-05, 0.14187E-04, 0.53761E-03, 0.28914E-05, 0.26141E+00, 0.26141E+00, 0.18523E+02, 0.64148E+01, 0.64148E+01, 0.70190E+03, 0.71129E-01, 0.71129E-01, 0.37750E+01, 0.17108E+01, 0.50818E+02, 0.42106E+00, 0.26141E+00, 0.64148E+01, 0.71129E-01, 0.92076E-02, 0.34891E+00, 0.18765E-02, 0.92076E-02, 0.34891E+00, 0.18765E-02, 0.66871E-03, 0.66871E-03, 0.47384E-01, 0.16410E-01, 0.16410E-01, 0.17955E+01, 0.18196E-03, 0.18196E-03, 0.96570E-02, 0.43764E-02, 0.13000E+00, 0.10771E-02, 0.66871E-03, 0.16410E-01, 0.18196E-03, 0.23554E-04, 0.89255E-03, 0.48004E-05, 0.23554E-04, 0.89255E-03, 0.48004E-05,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,18,3814,10624,8.121,8.118,901.4633,915.4231,3.05,0.64,1,1,1,M+H,M+H,1663,5627,0,-24.7,-22.9,0,14811,48,901.48555320603,915.44404171363,BSubL01,54,60,M+H,1,1,KNDQQIR,------,0.023448,0.000436,KNDQQIR,msuPulseA_peaks/BSubL01_54_60_0_901.48555320603_8.1195.txt,,0.121254991851865,1
msuPulseA_peaks/BSubL01_75_80_0_338.723798631325_52.0145,Su,VLVFAK, 677.448, 2,75 , 0.13901E+04,19,  80.000, 0.44355E+03, 0.32127E-01, 0.37773E-02, 0.23285E+02, 0.10275E+01, 0.40073E+01, 0.28151E-02, 0.28151E-02, 0.11845E+03, 0.30422E+02, 0.30422E+02, 0.13659E+07, 0.54515E-04, 0.54515E-04, 0.12491E+01, 0.31458E+00, 0.35848E+04, 0.40999E-02, 0.91260E-03, 0.11069E+02, 0.12055E-04, 0.25922E-03, 0.29892E+01, 0.27335E-05, 0.25621E-03, 0.29554E+01, 0.26752E-05, 0.52151E-03, 0.52151E-03, 0.21943E+02, 0.56357E+01, 0.56357E+01, 0.25304E+06, 0.10099E-04, 0.10099E-04, 0.23140E+00, 0.58277E-01, 0.66410E+03, 0.75950E-03, 0.16906E-03, 0.20505E+01, 0.22332E-05, 0.48020E-04, 0.55375E+00, 0.50639E-06, 0.47463E-04, 0.54750E+00, 0.49559E-06, 0.17627E+00, 0.17627E+00, 0.74167E+04, 0.19049E+04, 0.19049E+04, 0.85526E+08, 0.34135E-02, 0.34135E-02, 0.78212E+02, 0.19698E+02, 0.22446E+06, 0.25671E+00, 0.57142E-01, 0.69309E+03, 0.75483E-03, 0.16231E-01, 0.18717E+03, 0.17116E-03, 0.16042E-01, 0.18505E+03, 0.16751E-03, 0.79316E-06, 0.79316E-06, 0.33373E-01, 0.85713E-02, 0.85713E-02, 0.38484E+03, 0.15360E-07, 0.15360E-07, 0.35193E-03, 0.88633E-04, 0.10100E+01, 0.11551E-05, 0.25712E-06, 0.31187E-02, 0.33965E-08, 0.73034E-07, 0.84220E-03, 0.77017E-09, 0.72186E-07, 0.83268E-03, 0.75374E-09,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,21,24,947,52.042,51.987,338.7124,342.2021,1751.35,320.54,2,1,1,M+2H,M+2H,8,340,0,-33.7,-33.1,0,1564,1564,338.723798631325,342.213420758225,BSubL01,75,80,M+2H,2,0,VLVFAK,-----,0.020204,0.006292,VLVFAK,msuPulseA_peaks/BSubL01_75_80_0_338.723798631325_52.0145.txt,,0.0422622107969152,1
msuPulseA_peaks/BSubL01_75_80_0_676.43977223058_52.0145,Su,VLVFAK, 676.440, 1,75 , 0.27089E+02,19,  80.000, 0.11832E+03, 0.32209E-01, 0.53564E-02, 0.27471E+01, 0.11837E+00, 0.46572E+00, 0.36487E-02, 0.36487E-02, 0.11763E+02, 0.49644E+01, 0.49644E+01, 0.17984E+05, 0.19611E-03, 0.19611E-03, 0.34086E+00, 0.10795E+00, 0.15367E+03, 0.42447E-02, 0.70511E-03, 0.10143E+01, 0.25484E-04, 0.21547E-03, 0.32942E+00, 0.62438E-05, 0.20837E-03, 0.31997E+00, 0.58370E-05, 0.60732E-03, 0.60732E-03, 0.19579E+01, 0.82631E+00, 0.82631E+00, 0.29933E+04, 0.32641E-04, 0.32641E-04, 0.56736E-01, 0.17969E-01, 0.25577E+02, 0.70652E-03, 0.11736E-03, 0.16883E+00, 0.42418E-05, 0.35865E-04, 0.54830E-01, 0.10393E-05, 0.34683E-04, 0.53258E-01, 0.97155E-06, 0.29091E+00, 0.29091E+00, 0.93785E+03, 0.39580E+03, 0.39580E+03, 0.14338E+07, 0.15635E-01, 0.15635E-01, 0.27176E+02, 0.86070E+01, 0.12252E+05, 0.33842E+00, 0.56217E-01, 0.80867E+02, 0.20318E-02, 0.17179E-01, 0.26264E+02, 0.49781E-03, 0.16613E-01, 0.25510E+02, 0.46537E-03, 0.12549E-04, 0.12549E-04, 0.40457E-01, 0.17074E-01, 0.17074E-01, 0.61852E+02, 0.67447E-06, 0.67447E-06, 0.11723E-02, 0.37129E-03, 0.52851E+00, 0.14599E-04, 0.24251E-05, 0.34885E-02, 0.87649E-07, 0.74108E-06, 0.11330E-02, 0.21475E-07, 0.71665E-06, 0.11005E-02, 0.20075E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,22,25,948,52.042,51.987,676.4181,683.3972,227.38,35.26,1,1,1,M+H,M+H,8,340,0,-32.0,-31.9,0,11185,1564,676.43977223058,683.41901648438,BSubL01,75,80,M+H,1,0,VLVFAK,-----,0.040408,0.012584,VLVFAK,msuPulseA_peaks/BSubL01_75_80_0_676.43977223058_52.0145.txt,,0.0413091046146007,1
msuPulseA_peaks/BSubL01_84_103_0_695.66443455508_58.4445,Su,AKEAEAAGADFVGDTDYINK,2086.993, 3,84 , 0.46122E+01,19, 103.000, 0.11232E+03, 0.91452E-01, 0.17177E-02, 0.18761E+01, 0.15107E+00, 0.33641E+00, 0.56933E-02, 0.56933E-02, 0.11245E+02, 0.22435E+01, 0.22435E+01, 0.82092E+04, 0.43884E-03, 0.43884E-03, 0.49507E+00, 0.16799E+00, 0.98278E+02, 0.96241E-02, 0.26109E-02, 0.14088E+01, 0.15158E-03, 0.54699E-03, 0.39931E+00, 0.24081E-04, 0.52881E-03, 0.39424E+00, 0.22405E-04, 0.47972E-03, 0.47972E-03, 0.94752E+00, 0.18904E+00, 0.18904E+00, 0.69171E+03, 0.36977E-04, 0.36977E-04, 0.41715E-01, 0.14155E-01, 0.82809E+01, 0.81093E-03, 0.21999E-03, 0.11870E+00, 0.12772E-04, 0.46089E-04, 0.33646E-01, 0.20291E-05, 0.44558E-04, 0.33219E-01, 0.18878E-05, 0.19669E+00, 0.19669E+00, 0.38849E+03, 0.77504E+02, 0.77504E+02, 0.28360E+06, 0.15161E-01, 0.15161E-01, 0.17103E+02, 0.58034E+01, 0.33952E+04, 0.33248E+00, 0.90197E-01, 0.48668E+02, 0.52365E-02, 0.18897E-01, 0.13795E+02, 0.83193E-03, 0.18269E-01, 0.13620E+02, 0.77401E-03, 0.24478E-04, 0.24478E-04, 0.48348E-01, 0.96455E-02, 0.96455E-02, 0.35295E+02, 0.18867E-05, 0.18867E-05, 0.21285E-02, 0.72224E-03, 0.42253E+00, 0.41378E-04, 0.11225E-04, 0.60568E-02, 0.65169E-06, 0.23517E-05, 0.17168E-02, 0.10353E-06, 0.22736E-05, 0.16950E-02, 0.96327E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,23,1710,4901,58.468,58.421,695.6419,703.2874,57.51,13.96,3,1,1,M+3H,M+3H,658,2241,0,-32.4,-29.8,0,11563,1896,695.66443455508,703.308368737813,BSubL01,84,103,M+3H,3,1,AKEAEAAGADFVGDTDYINK,-------------------,0.059302,0.030378,AKEAEAAGADFVGDTDYINK,msuPulseA_peaks/BSubL01_84_103_0_695.66443455508_58.4445.txt,,0.0745226103385508,1
msuPulseA_peaks/BSubL01_84_103_0_1042.99273931658_58.4445,Su,AKEAEAAGADFVGDTDYINK,2085.985, 2,84 , 0.14384E+01,19, 103.000, 0.47636E+02, 0.87853E-01, 0.19611E-02, 0.52163E+00, 0.38337E-01, 0.94756E-01, 0.92975E-02, 0.92975E-02, 0.32733E+01, 0.25025E+01, 0.25025E+01, 0.82028E+03, 0.99846E-03, 0.99846E-03, 0.25907E+00, 0.11525E+00, 0.28869E+02, 0.11089E-01, 0.27665E-02, 0.46061E+00, 0.29747E-03, 0.56943E-03, 0.14270E+00, 0.45068E-04, 0.51480E-03, 0.12568E+00, 0.39188E-04, 0.64578E-03, 0.64578E-03, 0.22736E+00, 0.17382E+00, 0.17382E+00, 0.56974E+02, 0.69350E-04, 0.69350E-04, 0.17994E-01, 0.80051E-02, 0.20052E+01, 0.77023E-03, 0.19215E-03, 0.31993E-01, 0.20662E-04, 0.39550E-04, 0.99111E-02, 0.31303E-05, 0.35756E-04, 0.87294E-02, 0.27219E-05, 0.32483E+00, 0.32483E+00, 0.11436E+03, 0.87429E+02, 0.87429E+02, 0.28658E+05, 0.34883E-01, 0.34883E-01, 0.90512E+01, 0.40266E+01, 0.10086E+04, 0.38743E+00, 0.96652E-01, 0.16092E+02, 0.10393E-01, 0.19894E-01, 0.49853E+01, 0.15745E-02, 0.17985E-01, 0.43909E+01, 0.13691E-02, 0.16286E-03, 0.16286E-03, 0.57337E-01, 0.43835E-01, 0.43835E-01, 0.14368E+02, 0.17489E-04, 0.17489E-04, 0.45380E-02, 0.20188E-02, 0.50569E+00, 0.19425E-03, 0.48459E-04, 0.80683E-02, 0.52106E-05, 0.99742E-05, 0.24995E-02, 0.78942E-06, 0.90173E-05, 0.22015E-02, 0.68643E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,24,1711,4902,58.468,58.421,1042.9612,1054.4294,16.81,3.50,2,1,1,M+2H,M+2H,658,2241,0,-30.2,-27.7,0,16337,1896,1042.99273931658,1054.45864059068,BSubL01,84,103,M+2H,2,1,AKEAEAAGADFVGDTDYINK,-------------------,0.088952,0.045568,AKEAEAAGADFVGDTDYINK,msuPulseA_peaks/BSubL01_84_103_0_1042.99273931658_58.4445.txt,,0.0684629629960337,1
msuPulseA_peaks/BSubL01_130_134_0_513.34005818931_12.336,Su,VLGPK, 513.340, 1,130, 0.14313E+02,19, 134.000, 0.65818E+02, 0.22404E-01, 0.63936E-02, 0.30198E+01, 0.19540E+00, 0.50050E+00, 0.19063E-02, 0.19063E-02, 0.12341E+02, 0.20754E+01, 0.20754E+01, 0.23118E+05, 0.12043E-03, 0.12043E-03, 0.31362E+00, 0.84886E-01, 0.14111E+03, 0.29071E-02, 0.67630E-03, 0.12390E+01, 0.20512E-04, 0.17885E-03, 0.33505E+00, 0.45454E-05, 0.17718E-03, 0.33384E+00, 0.44196E-05, 0.40734E-03, 0.40734E-03, 0.26370E+01, 0.44347E+00, 0.44347E+00, 0.49398E+04, 0.25734E-04, 0.25734E-04, 0.67016E-01, 0.18139E-01, 0.30152E+02, 0.62119E-03, 0.14451E-03, 0.26476E+00, 0.43831E-05, 0.38218E-04, 0.71593E-01, 0.97127E-06, 0.37860E-04, 0.71336E-01, 0.94439E-06, 0.19552E+00, 0.19552E+00, 0.12657E+04, 0.21287E+03, 0.21287E+03, 0.23711E+07, 0.12352E-01, 0.12352E-01, 0.32168E+02, 0.87065E+01, 0.14473E+05, 0.29817E+00, 0.69366E-01, 0.12709E+03, 0.21039E-02, 0.18345E-01, 0.34365E+02, 0.46621E-03, 0.18173E-01, 0.34241E+02, 0.45331E-03, 0.60994E-05, 0.60994E-05, 0.39485E-01, 0.66404E-02, 0.66404E-02, 0.73968E+02, 0.38533E-06, 0.38533E-06, 0.10035E-02, 0.27160E-03, 0.45149E+00, 0.93015E-05, 0.21639E-05, 0.39645E-02, 0.65631E-07, 0.57226E-06, 0.10720E-02, 0.14544E-07, 0.56690E-06, 0.10682E-02, 0.14141E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,25,329,1688,12.353,12.319,513.3251,519.3076,363.43,59.25,1,1,1,M+H,M+H,112,648,0,-29.1,-28.2,0,7248,4276,513.34005818931,519.32226754971,BSubL01,130,134,M+H,1,0,VLGPK,----,0.011233,0.033182,VLGPK,msuPulseA_peaks/BSubL01_130_134_0_513.34005818931_12.336.txt,,0.0607738243344115,1
