isofile,isoprotein,isopep,mw,isoz_charge,tim,chisq,symb,mz,B,OFF,GW,AMP_U,AMP_L,AMP_S,FRC_NX,avg_wr1A,avg_wr2A,avg_wr3A,avg_wr4A,avavg_wr6A,avg_wr7A,avg_wr8A,avg_wr9A,avg_wr10A,avg_wr11A,avg_wr12A,avg_wr13A,avg_wr14A,avg_wr15A,avg_wr16A,avg_wr17A,avg_wr18A,avg_wr19A,avg_wr20A,avg_wr21A,avg_wr1B,avg_wr2B,avg_wr3B,avg_wr4B,avavg_wr6B,avg_wr7B,avg_wr8B,avg_wr9B,avg_wr10B,avg_wr11B,avg_wr12B,avg_wr13B,avg_wr14B,avg_wr15B,avg_wr16B,avg_wr17B,avg_wr18B,avg_wr19B,avg_wr20B,avg_wr21B,avg_wr1C,avg_wr2C,avg_wr3C,avg_wr4C,avavg_wr6C,avg_wr7C,avg_wr8C,avg_wr9C,avg_wr10C,avg_wr11C,avg_wr12C,avg_wr13C,avg_wr14C,avg_wr15C,avg_wr16C,avg_wr17C,avg_wr18C,avg_wr19C,avg_wr20C,avg_wr21C,avg_wr1D,avg_wr2D,avg_wr3D,avg_wr4D,avavg_wr6D,avg_wr7D,avg_wr8D,avg_wr9D,avg_wr10D,avg_wr11D,avg_wr12D,avg_wr13D,avg_wr14D,avg_wr15D,avg_wr16D,avg_wr17D,avg_wr18D,avg_wr19D,avg_wr20D,avg_wr21D,avg_wr1E,avg_wr2E,avg_wr3E,avg_wr4E,avavg_wr6E,avg_wr7E,avg_wr8E,avg_wr9E,avg_wr10E,avg_wr11E,avg_wr12E,avg_wr13E,avg_wr14E,avg_wr15E,avg_wr16E,avg_wr17E,avg_wr18E,avg_wr19E,avg_wr20E,avg_wr21E,isoid,ailid_n14,ailid_n15,rt_n14,rt_n15,mz_n14,mz_n15,abundance_n14,abundance_n15,ailcharge,pks_multimer_n14,pks_multimer_n15,pks_ailiontype_n14,pks_ailiontype_n15,pks_featureid_n14,pks_featureid_n15,matchmode,ppm_n14,ppm_n15,sampleid,digestionid,digestpepid,n14mass,n15mass,protein,startres,endres,iontype,charge,missed,seq,mod,n14prox,n15prox,seqmod,file,comment,frac_lab,display_flag
msuPulseD_peaks/BSubL06_71_82_0_617.32956161693_74.738,Su,SLLGNMVEGVSK,1234.659, 2,71 , 0.77935E+02,19,  82.000, 0.33064E+03, 0.46639E-01, 0.27902E-02, 0.70807E+01, 0.80810E+00, 0.52039E+01, 0.34444E+00, 0.38543E-02, 0.38543E-02, 0.32378E+02, 0.69883E+01, 0.69883E+01, 0.78495E+05, 0.14707E-03, 0.14707E-03, 0.79811E+00, 0.22180E+00, 0.50545E+03, 0.64798E-02, 0.13273E-02, 0.31627E+01, 0.35784E-04, 0.29033E-03, 0.70385E+00, 0.71564E-05, 0.28100E-03, 0.68670E+00, 0.67695E-05, 0.35475E-03, 0.35475E-03, 0.29801E+01, 0.64320E+00, 0.64320E+00, 0.72247E+04, 0.13536E-04, 0.13536E-04, 0.73457E-01, 0.20414E-01, 0.46522E+02, 0.59640E-03, 0.12216E-03, 0.29109E+00, 0.32935E-05, 0.26722E-04, 0.64782E-01, 0.65868E-06, 0.25863E-04, 0.63204E-01, 0.62306E-06, 0.14935E+00, 0.14935E+00, 0.12546E+04, 0.27079E+03, 0.27079E+03, 0.30416E+07, 0.56988E-02, 0.56988E-02, 0.30926E+02, 0.85944E+01, 0.19586E+05, 0.25108E+00, 0.51430E-01, 0.12255E+03, 0.13866E-02, 0.11250E-01, 0.27273E+02, 0.27730E-03, 0.10888E-01, 0.26609E+02, 0.26231E-03, 0.34182E-05, 0.34182E-05, 0.28715E-01, 0.61976E-02, 0.61976E-02, 0.69614E+02, 0.13043E-06, 0.13043E-06, 0.70780E-03, 0.19670E-03, 0.44826E+00, 0.57466E-05, 0.11771E-05, 0.28048E-02, 0.31735E-07, 0.25748E-06, 0.62421E-03, 0.63467E-08, 0.24920E-06, 0.60900E-03, 0.60035E-08,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,168,127,539,74.770,74.706,617.3126,624.2936,302.08,216.77,2,1,1,M+2H,M+2H,44,181,0,-27.5,-24.4,0,9932,403,617.32956161693,624.30880587073,BSubL06,71,82,M+2H,2,0,SLLGNMVEGVSK,-----------,0.003931,0.011334,SLLGNMVEGVSK,msuPulseD_peaks/BSubL06_71_82_0_617.32956161693_74.738.txt,,0.102436365480174,1
msuPulseD_peaks/BSubL06_142_150_0_442.769800077265_45.819,Su,VGAIAANIR, 885.539, 2,142, 0.10287E+03,19, 150.000, 0.25741E+03, 0.32242E-01, 0.34008E-02, 0.73029E+01, 0.88078E+00, 0.53795E+01, 0.31234E+00, 0.31621E-02, 0.31621E-02, 0.37473E+02, 0.73656E+01, 0.73656E+01, 0.12628E+06, 0.11556E-03, 0.11556E-03, 0.74025E+00, 0.20301E+00, 0.61714E+03, 0.50730E-02, 0.11091E-02, 0.36701E+01, 0.25841E-04, 0.26831E-03, 0.90417E+00, 0.53003E-05, 0.26342E-03, 0.89484E+00, 0.50970E-05, 0.37115E-03, 0.37115E-03, 0.43984E+01, 0.86454E+00, 0.86454E+00, 0.14822E+05, 0.13563E-04, 0.13563E-04, 0.86887E-01, 0.23828E-01, 0.72436E+02, 0.59545E-03, 0.13018E-03, 0.43078E+00, 0.30331E-05, 0.31493E-04, 0.10613E+00, 0.62212E-06, 0.30919E-04, 0.10503E+00, 0.59825E-06, 0.16368E+00, 0.16368E+00, 0.19397E+04, 0.38126E+03, 0.38126E+03, 0.65364E+07, 0.59814E-02, 0.59814E-02, 0.38317E+02, 0.10508E+02, 0.31944E+05, 0.26259E+00, 0.57408E-01, 0.18997E+03, 0.13376E-02, 0.13888E-01, 0.46802E+02, 0.27436E-03, 0.13635E-01, 0.46319E+02, 0.26383E-03, 0.27620E-05, 0.27620E-05, 0.32732E-01, 0.64337E-02, 0.64337E-02, 0.11030E+03, 0.10093E-06, 0.10093E-06, 0.64659E-03, 0.17732E-03, 0.53906E+00, 0.44312E-05, 0.96875E-06, 0.32058E-02, 0.22571E-07, 0.23436E-06, 0.78977E-03, 0.46297E-08, 0.23009E-06, 0.78162E-03, 0.44521E-08,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,167,36,280,45.858,45.780,442.7594,449.2403,519.07,351.85,2,1,1,M+2H,M+2H,14,96,0,-23.5,-22.8,0,5182,3766,442.769800077265,449.250526884365,BSubL06,142,150,M+2H,2,0,VGAIAANIR,--------,0.012576,0.001336,VGAIAANIR,msuPulseD_peaks/BSubL06_142_150_0_442.769800077265_45.819.txt,,0.107626397904121,1
msuPulseD_peaks/BSubL07_75_100_0_915.18381814546_80.0535,Su,SIGKEARVVVAVTDQGFANKLISLLD,2745.552, 3,75 , 0.51337E+00,19, 100.000, 0.80318E+02, 0.13711E+00, 0.14273E-02, 0.18664E+00, 0.30502E-01, 0.41483E+00, 0.43746E+00, 0.11619E-01, 0.11619E-01, 0.40073E+01, 0.12253E+01, 0.12253E+01, 0.68359E+03, 0.14642E-02, 0.14642E-02, 0.37840E+00, 0.17151E+00, 0.22894E+02, 0.19100E-01, 0.11619E-01, 0.12253E+01, 0.14642E-02, 0.95649E-03, 0.16316E+00, 0.90318E-04, 0.95649E-03, 0.16316E+00, 0.90318E-04, 0.51692E-03, 0.51692E-03, 0.17829E+00, 0.54516E-01, 0.54516E-01, 0.30413E+02, 0.65142E-04, 0.65142E-04, 0.16835E-01, 0.76308E-02, 0.10186E+01, 0.84976E-03, 0.51692E-03, 0.54516E-01, 0.65142E-04, 0.42555E-04, 0.72592E-02, 0.40183E-05, 0.42555E-04, 0.72592E-02, 0.40183E-05, 0.25019E+00, 0.25019E+00, 0.86292E+02, 0.26386E+02, 0.26386E+02, 0.14720E+05, 0.31529E-01, 0.31529E-01, 0.81483E+01, 0.36933E+01, 0.49299E+03, 0.41128E+00, 0.25019E+00, 0.26386E+02, 0.31529E-01, 0.20597E-01, 0.35135E+01, 0.19449E-02, 0.20597E-01, 0.35135E+01, 0.19449E-02, 0.22529E-03, 0.22529E-03, 0.77704E-01, 0.23760E-01, 0.23760E-01, 0.13255E+02, 0.28391E-04, 0.28391E-04, 0.73374E-02, 0.33257E-02, 0.44393E+00, 0.37035E-03, 0.22529E-03, 0.23760E-01, 0.28391E-04, 0.18547E-04, 0.31638E-02, 0.17513E-05, 0.18547E-04, 0.31638E-02, 0.17513E-05,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,39,6577,4206,80.064,80.043,915.1491,926.1175,2.67,8.06,3,1,1,M+3H,M+3H,3030,1771,0,-37.9,-36.4,0,14971,3901,915.18381814546,926.151201972859,BSubL07,75,100,M+3H,3,3,SIGKEARVVVAVTDQGFANKLISLLD,-------------------------,0.237313,0.346273,SIGKEARVVVAVTDQGFANKLISLLD,msuPulseD_peaks/BSubL07_75_100_0_915.18381814546_80.0535.txt,,0.140470291330097,1
msuPulseD_peaks/BSubL10_117_124_0_890.48348751736_25.084,Su,VSTVEEVK, 890.483, 1,117, 0.64883E-02,19, 124.000, 0.95909E+01, 0.28915E-01, 0.45901E-02, 0.52282E-01, 0.94690E-02, 0.38061E-01, 0.33873E+00, 0.42997E-02, 0.17486E-02, 0.28469E+00, 0.60903E-01, 0.42895E-01, 0.70875E+01, 0.17136E-02, 0.46488E-03, 0.71575E-01, 0.24945E-01, 0.49917E+00, 0.79956E-02, 0.15078E-02, 0.38049E-01, 0.39921E-03, 0.26723E-03, 0.66528E-02, 0.67185E-04, 0.24191E-03, 0.64436E-02, 0.55297E-04, 0.34906E-03, 0.14196E-03, 0.23112E-01, 0.49443E-02, 0.34823E-02, 0.57538E+00, 0.13911E-03, 0.37740E-04, 0.58106E-02, 0.20251E-02, 0.40523E-01, 0.64910E-03, 0.12240E-03, 0.30889E-02, 0.32408E-04, 0.21694E-04, 0.54009E-03, 0.54542E-05, 0.19639E-04, 0.52311E-03, 0.44892E-05, 0.17697E+00, 0.71973E-01, 0.11718E+02, 0.25068E+01, 0.17655E+01, 0.29172E+03, 0.70531E-01, 0.19134E-01, 0.29460E+01, 0.10267E+01, 0.20545E+02, 0.32909E+00, 0.62059E-01, 0.15661E+01, 0.16431E-01, 0.10999E-01, 0.27383E+00, 0.27653E-02, 0.99569E-02, 0.26521E+00, 0.22760E-02, 0.57948E-03, 0.23567E-03, 0.38369E-01, 0.82082E-02, 0.57811E-02, 0.95522E+00, 0.23095E-03, 0.62654E-04, 0.96465E-02, 0.33620E-02, 0.67275E-01, 0.10776E-02, 0.20321E-03, 0.51281E-02, 0.53803E-04, 0.36015E-04, 0.89663E-03, 0.90548E-05, 0.32603E-04, 0.86843E-03, 0.74527E-05,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,6,2069,2602,25.094,25.074,890.4665,899.4407,4.26,2.95,1,1,1,M+H,M+H,777,1004,0,-19.1,-17.9,0,14678,3803,890.48348751736,899.45680155796,BSubL10,117,124,M+H,1,0,VSTVEEVK,-------,0.009896,0.002672,VSTVEEVK,msuPulseD_peaks/BSubL10_117_124_0_890.48348751736_25.084.txt,,0.153341646289129,1
msuPulseD_peaks/BSubL10_102_109_0_953.50561994427_31.7515,Su,NHEALEIK, 953.506, 1,102, 0.11769E-01,19, 109.000, 0.12955E+02, 0.29966E-01, 0.42784E-02, 0.70495E-01, 0.15649E-01, 0.53270E-01, 0.34954E+00, 0.42860E-02, 0.42860E-02, 0.33864E+00, 0.85444E-01, 0.85444E-01, 0.10149E+02, 0.14830E-02, 0.14830E-02, 0.77853E-01, 0.28147E-01, 0.71267E+00, 0.80103E-02, 0.19833E-02, 0.64072E-01, 0.44799E-03, 0.24569E-03, 0.73634E-02, 0.56484E-04, 0.22398E-03, 0.71617E-02, 0.46732E-04, 0.30272E-03, 0.30272E-03, 0.23918E-01, 0.60350E-02, 0.60350E-02, 0.71684E+00, 0.10474E-03, 0.10474E-03, 0.54988E-02, 0.19880E-02, 0.50336E-01, 0.56577E-03, 0.14008E-03, 0.45254E-02, 0.31642E-04, 0.17353E-04, 0.52008E-03, 0.39895E-05, 0.15820E-04, 0.50583E-03, 0.33007E-05, 0.17619E+00, 0.17619E+00, 0.13920E+02, 0.35124E+01, 0.35124E+01, 0.41720E+03, 0.60961E-01, 0.60961E-01, 0.32003E+01, 0.11570E+01, 0.29296E+02, 0.32928E+00, 0.81527E-01, 0.26338E+01, 0.18416E-01, 0.10099E-01, 0.30269E+00, 0.23219E-02, 0.92070E-02, 0.29439E+00, 0.19210E-02, 0.46691E-03, 0.46691E-03, 0.36890E-01, 0.93080E-02, 0.93080E-02, 0.11056E+01, 0.16155E-03, 0.16155E-03, 0.84811E-02, 0.30663E-02, 0.77636E-01, 0.87261E-03, 0.21605E-03, 0.69798E-02, 0.48803E-04, 0.26764E-04, 0.80214E-03, 0.61532E-05, 0.24399E-04, 0.78017E-03, 0.50909E-05,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,30,1605,2171,31.765,31.738,953.4876,965.4535,2.96,2.02,1,1,1,M+H,M+H,579,817,0,-18.9,-17.1,0,15421,747,953.50561994427,965.47003866507,BSubL10,102,109,M+H,1,0,NHEALEIK,-------,0.003477,0.085790,NHEALEIK,msuPulseD_peaks/BSubL10_102_109_0_953.50561994427_31.7515.txt,,0.181660939821694,1
msuPulseD_peaks/BSubL10_10_18_0_973.55698681079_45.8305,Su,VVVEEIASK, 973.557, 1,10 , 0.16294E-01,19,  18.000, 0.14091E+02, 0.35074E-01, 0.40364E-02, 0.40986E-01, 0.10584E-01, 0.29478E-01, 0.29367E+00, 0.10106E-01, 0.10106E-01, 0.43904E+00, 0.22119E+00, 0.22119E+00, 0.11600E+02, 0.31417E-02, 0.31417E-02, 0.11144E+00, 0.55133E-01, 0.13295E+01, 0.15609E-01, 0.10106E-01, 0.22119E+00, 0.31417E-02, 0.59582E-03, 0.15743E-01, 0.15123E-03, 0.59582E-03, 0.15743E-01, 0.15123E-03, 0.50628E-03, 0.50628E-03, 0.21995E-01, 0.11081E-01, 0.11081E-01, 0.58114E+00, 0.15739E-03, 0.15739E-03, 0.55827E-02, 0.27620E-02, 0.66603E-01, 0.78196E-03, 0.50628E-03, 0.11081E-01, 0.15739E-03, 0.29849E-04, 0.78866E-03, 0.75764E-05, 0.29849E-04, 0.78866E-03, 0.75764E-05, 0.26529E+00, 0.26529E+00, 0.11525E+02, 0.58066E+01, 0.58066E+01, 0.30452E+03, 0.82473E-01, 0.82473E-01, 0.29254E+01, 0.14473E+01, 0.34900E+02, 0.40975E+00, 0.26529E+00, 0.58066E+01, 0.82473E-01, 0.15641E-01, 0.41326E+00, 0.39700E-02, 0.15641E-01, 0.41326E+00, 0.39700E-02, 0.14149E-02, 0.14149E-02, 0.61470E-01, 0.30970E-01, 0.30970E-01, 0.16241E+01, 0.43987E-03, 0.43987E-03, 0.15602E-01, 0.77193E-02, 0.18614E+00, 0.21854E-02, 0.14149E-02, 0.30970E-01, 0.43987E-03, 0.83421E-04, 0.22041E-02, 0.21174E-04, 0.83421E-04, 0.22041E-02, 0.21174E-04,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,409,11098,3061,45.853,45.808,973.5316,983.5061,2.61,1.78,1,1,1,M+H,M+H,5783,1214,0,-26.1,-21.6,0,15634,1003,973.55698681079,983.52733574479,BSubL10,10,18,M+H,1,0,VVVEEIASK,--------,0.017758,0.017758,VVVEEIASK,msuPulseD_peaks/BSubL10_10_18_0_973.55698681079_45.8305.txt,,0.205235602094241,1
msuPulseD_peaks/BSubL10_47_53_0_836.41540795754_33.788,Su,EANVEFK, 836.415, 1,47 , 0.84916E-01,19,  53.000, 0.19000E+02, 0.26087E-01, 0.46782E-02, 0.15358E+00, 0.46429E-01, 0.11076E+00, 0.39413E+00, 0.44477E-02, 0.44477E-02, 0.10803E+01, 0.26863E+00, 0.26863E+00, 0.12930E+03, 0.95530E-03, 0.95530E-03, 0.13069E+00, 0.47425E-01, 0.43047E+01, 0.75465E-02, 0.18411E-02, 0.17634E+00, 0.24465E-03, 0.34160E-03, 0.40883E-01, 0.41325E-04, 0.32489E-03, 0.40238E-01, 0.36909E-04, 0.39190E-03, 0.39190E-03, 0.95191E-01, 0.23670E-01, 0.23670E-01, 0.11393E+02, 0.84175E-04, 0.84175E-04, 0.11516E-01, 0.41788E-02, 0.37931E+00, 0.66495E-03, 0.16223E-03, 0.15538E-01, 0.21557E-04, 0.30099E-04, 0.36024E-02, 0.36412E-05, 0.28627E-04, 0.35455E-02, 0.32522E-05, 0.20183E+00, 0.20183E+00, 0.49023E+02, 0.12190E+02, 0.12190E+02, 0.58672E+04, 0.43350E-01, 0.43350E-01, 0.59305E+01, 0.21521E+01, 0.19534E+03, 0.34245E+00, 0.83548E-01, 0.80022E+01, 0.11102E-01, 0.15501E-01, 0.18552E+01, 0.18752E-02, 0.14743E-01, 0.18259E+01, 0.16749E-02, 0.20321E-03, 0.20321E-03, 0.49359E-01, 0.12273E-01, 0.12273E-01, 0.59074E+01, 0.43647E-04, 0.43647E-04, 0.59711E-02, 0.21668E-02, 0.19668E+00, 0.34479E-03, 0.84119E-04, 0.80569E-02, 0.11178E-04, 0.15607E-04, 0.18679E-02, 0.18881E-05, 0.14844E-04, 0.18384E-02, 0.16863E-05,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,560,2063,2492,33.805,33.771,836.3992,845.3742,8.07,5.25,1,1,1,M+H,M+H,774,952,0,-19.4,-17.2,0,13945,3486,836.41540795754,845.38872199814,BSubL10,47,53,M+H,1,0,EANVEFK,------,0.983485,0.005239,EANVEFK,msuPulseD_peaks/BSubL10_47_53_0_836.41540795754_33.788.txt,,0.232134553945072,1
msuPulseD_peaks/BSubL10_24_31_0_966.52602103568_55.6285,Su,STIIVDYR, 966.526, 1,24 , 0.20542E+00,19,  31.000, 0.29091E+02, 0.33619E-01, 0.42172E-02, 0.24451E+00, 0.54128E-01, 0.15426E+00, 0.49058E+00, 0.46917E-02, 0.46917E-02, 0.10768E+01, 0.44049E+00, 0.44049E+00, 0.10422E+03, 0.80783E-03, 0.80783E-03, 0.13517E+00, 0.50958E-01, 0.50354E+01, 0.73653E-02, 0.17136E-02, 0.18356E+00, 0.20691E-03, 0.23091E-03, 0.22349E-01, 0.28986E-04, 0.21148E-03, 0.20679E-01, 0.25115E-04, 0.39557E-03, 0.39557E-03, 0.90788E-01, 0.37139E-01, 0.37139E-01, 0.87872E+01, 0.68111E-04, 0.68111E-04, 0.11397E-01, 0.42965E-02, 0.42455E+00, 0.62099E-03, 0.14448E-03, 0.15477E-01, 0.17445E-04, 0.19468E-04, 0.18843E-02, 0.24439E-05, 0.17831E-04, 0.17435E-02, 0.21175E-05, 0.21875E+00, 0.21875E+00, 0.50206E+02, 0.20538E+02, 0.20538E+02, 0.48593E+04, 0.37665E-01, 0.37665E-01, 0.63025E+01, 0.23759E+01, 0.23477E+03, 0.34341E+00, 0.79896E-01, 0.85586E+01, 0.96472E-02, 0.10766E-01, 0.10420E+01, 0.13515E-02, 0.98603E-02, 0.96418E+00, 0.11710E-02, 0.15873E-03, 0.15873E-03, 0.36430E-01, 0.14902E-01, 0.14902E-01, 0.35260E+01, 0.27330E-04, 0.27330E-04, 0.45731E-02, 0.17240E-02, 0.17035E+00, 0.24918E-03, 0.57973E-04, 0.62102E-02, 0.70001E-05, 0.78118E-05, 0.75610E-03, 0.98065E-06, 0.71547E-05, 0.69962E-03, 0.84966E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,547,1893,2137,55.598,55.659,966.5048,977.4731,10.54,8.43,1,1,2,M+H,2M+H,699,803,0,-22.0,-20.8,0,15562,916,966.52602103568,977.49340486308,BSubL10,24,31,M+H,1,0,STIIVDYR,-------,0.042910,0.030342,STIIVDYR,msuPulseD_peaks/BSubL10_24_31_0_966.52602103568_55.6285.txt,,0.181249539576343,1
msuPulseD_peaks/BSubL10_149_155_0_700.4357494793_36.301,Su,NLALAAK, 700.436, 1,149, 0.31129E+00,19, 155.000, 0.28045E+02, 0.24086E-01, 0.52513E-02, 0.25455E+00, 0.44964E-01, 0.31693E+00, 0.34476E+00, 0.41042E-02, 0.41042E-02, 0.16932E+01, 0.47321E+00, 0.47321E+00, 0.28789E+03, 0.63550E-03, 0.63550E-03, 0.15426E+00, 0.52631E-01, 0.82809E+01, 0.60851E-02, 0.12894E-02, 0.25070E+00, 0.12225E-03, 0.25740E-03, 0.43765E-01, 0.23451E-04, 0.24455E-03, 0.42652E-01, 0.21175E-04, 0.41327E-03, 0.41327E-03, 0.17050E+00, 0.47650E-01, 0.47650E-01, 0.28989E+02, 0.63992E-04, 0.63992E-04, 0.15534E-01, 0.52997E-02, 0.83384E+00, 0.61274E-03, 0.12984E-03, 0.25244E-01, 0.12310E-04, 0.25919E-04, 0.44069E-02, 0.23614E-05, 0.24625E-04, 0.42949E-02, 0.21322E-05, 0.22317E+00, 0.22317E+00, 0.92068E+02, 0.25731E+02, 0.25731E+02, 0.15654E+05, 0.34556E-01, 0.34556E-01, 0.83882E+01, 0.28618E+01, 0.45028E+03, 0.33088E+00, 0.70113E-01, 0.13632E+02, 0.66472E-02, 0.13996E-01, 0.23797E+01, 0.12752E-02, 0.13298E-01, 0.23192E+01, 0.11514E-02, 0.88559E-04, 0.88559E-04, 0.36536E-01, 0.10211E-01, 0.10211E-01, 0.62120E+01, 0.13713E-04, 0.13713E-04, 0.33287E-02, 0.11357E-02, 0.17868E+00, 0.13130E-03, 0.27823E-04, 0.54096E-02, 0.26378E-05, 0.55541E-05, 0.94435E-03, 0.50603E-06, 0.52769E-05, 0.92034E-03, 0.45692E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,473,1607,1566,36.350,36.252,700.4208,709.3942,19.86,22.34,1,1,1,M+H,M+H,580,563,0,-21.3,-21.0,0,11648,1991,700.4357494793,709.4090635199,BSubL10,149,155,M+H,1,0,NLALAAK,------,0.022467,0.002672,NLALAAK,msuPulseD_peaks/BSubL10_149_155_0_700.4357494793_36.301.txt,,0.150123199583325,1
msuPulseD_peaks/BSubL10_102_109_0_477.25672248817_31.7515,Su,NHEALEIK, 954.513, 2,102, 0.12283E+01,19, 109.000, 0.60182E+02, 0.32288E-01, 0.32912E-02, 0.72145E+00, 0.18286E+00, 0.54882E+00, 0.31048E+00, 0.43476E-02, 0.43476E-02, 0.36068E+01, 0.87728E+00, 0.87728E+00, 0.11292E+04, 0.45547E-03, 0.45547E-03, 0.25571E+00, 0.86887E-01, 0.23451E+02, 0.71878E-02, 0.17622E-02, 0.52154E+00, 0.12629E-03, 0.25756E-03, 0.80631E-01, 0.18260E-04, 0.24449E-03, 0.78680E-01, 0.16689E-04, 0.43650E-03, 0.43650E-03, 0.36212E+00, 0.88079E-01, 0.88079E-01, 0.11337E+03, 0.45729E-04, 0.45729E-04, 0.25674E-01, 0.87235E-02, 0.23545E+01, 0.72167E-03, 0.17693E-03, 0.52363E-01, 0.12680E-04, 0.25859E-04, 0.80955E-02, 0.18334E-05, 0.24547E-04, 0.78996E-02, 0.16755E-05, 0.17984E+00, 0.17984E+00, 0.14919E+03, 0.36289E+02, 0.36289E+02, 0.46707E+05, 0.18841E-01, 0.18841E-01, 0.10578E+02, 0.35941E+01, 0.97005E+03, 0.29733E+00, 0.72896E-01, 0.21574E+02, 0.52241E-02, 0.10654E-01, 0.33353E+01, 0.75534E-03, 0.10113E-01, 0.32546E+01, 0.69033E-03, 0.35896E-04, 0.35896E-04, 0.29779E-01, 0.72432E-02, 0.72432E-02, 0.93227E+01, 0.37605E-05, 0.37605E-05, 0.21113E-02, 0.71737E-03, 0.19362E+00, 0.59346E-04, 0.14550E-04, 0.43060E-02, 0.10427E-05, 0.21265E-05, 0.66573E-03, 0.15076E-06, 0.20186E-05, 0.64962E-03, 0.13779E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,496,1604,2170,31.765,31.738,477.2455,483.2296,33.60,23.84,2,1,1,M+2H,M+2H,579,817,0,-23.5,-19.3,0,6220,747,477.25672248817,483.23893184857,BSubL10,102,109,M+2H,2,0,NHEALEIK,-------,0.001738,0.042895,NHEALEIK,msuPulseD_peaks/BSubL10_102_109_0_477.25672248817_31.7515.txt,,0.20220941933629,1
